"Must be of type ""Attach Image""","Mora biti tipa ""Priloži sliku""",
Mute Sounds,Utišaj zvukove,
My Profile,Moj profil,
My Settings,Moje postavke,
MyISAM,MyISAM,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,NAPOMENA: Ovo polje je zbog starih postavki. Ponovo podesite LDAP za rad sa novijim postavkama,
Name,Ime,
Naming,Imenovanje,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>autoincrement</b> - Uses Databases' Auto Increment feature</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Opcije imenovanja:
<ol><li><b>field:[fieldname]</b> - Po polju</li><li><b>autoincrement</b> - Koristi značajku automatskog povećanja baza podataka</li><li> <b>naming_series:</b> - Po imenovanju serije (polje pod nazivom naming_series mora biti prisutno)</li><li><b>Prompt</b> - Zatraži od korisnika ime</li><li>< b>[series]</b> - Serija prema prefiksu (odvojena tačkom); na primjer PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Zamijenite sve riječi u zagradama (imena polja, datumske riječi (DD, MM, GG), serije) s njihovom vrijednošću. Izvan vitičastih zagrada mogu se koristiti bilo koji znakovi.</li></ol>",
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Opcije imenovanja:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>",
Naming Rule,Pravilo imenovanja,
Naming Series,Imenovanje serije,
Navbar,Navigacijska traka,
Navbar Item,Stavka navigacijske trake,
Navbar Settings,Postavke navigacijske trake,
Navbar Template,Šablon navigacijske trake,
Navbar Template Values,Vrijednosti šablona navigacijske trake,
Navigation Settings,Postavke navigacije,
Network Printer Settings,Postavke mrežnog štampača,
New,Novo,
New Document Form,Novi obrazac za dokument,
New Name,Novo ime,
New Users (Last 30 days),Novi Korisnici (posljednjih 30 dana),
New users will have to be manually registered by system managers.,Nove korisnike će morati manualno registrovati sistemski menadžeri.,
New value to be set,Nova vrijednost koju treba postaviti,
Newsletter,Bilten,
Newsletter Attachment,Prilog biltena,
Newsletter Email Group,Grupa e-pošte za bilten,
Newsletter Manager,Voditelj biltena,
Next Action Email Template,Predložak e-pošte sljedeće akcije,
Next Actions HTML,Sljedeće akcije HTML,
Next Execution,Sljedeće izvršenje,
Next Form Tour,Obilazak sljedećeg obrasca,
Next Schedule Date,Datum sljedećeg rasporeda,
Next State,Sljedeći status,
Next Step Condition,Uslov sljedećeg koraka,
Next Sync Token,Sljedeći token za sinhronizaciju,
Next on Click,Dalje na klik,
No,Ne,
No Copy,Nema kopija,
No of Rows (Max 500),Broj redova (Max. 500),
Non Negative,Nije negativno,
None,Ništa,
Normalized Copies,Normalizovane kopije,
Normalized Query,Normalizirani upit,
Not Helpful,Nije korisno,
Not Sent,Nije poslano,
Note,Biljeske,
Note Seen By,Napomena viđena od,
Note: By default emails for failed backups are sent.,Napomena: prema zadanim postavkama šalju se e-poruke za neuspjele sigurnosne kopije.,
"Note: For best results,  images must be of the same size and width must be greater than height.","Napomena: Za najbolje rezultate, slike moraju biti iste veličine, a širina mora biti veća od visine.",
Note: Multiple sessions will be allowed in case of mobile device,Napomena: Višestruke sesije će biti dozvoljene u slučaju mobilnog uređaja,
Notification,Obavijest,
Notification Log,Dnevnik obavijesti,
Notification Recipient,Primalac obavijesti,
Notification Settings,Postavke Obavijesti,
Notification Subscribed Document,Obavijest Pretplaćeni dokument,
Notifications,Obavijesti,
Notifications and bulk mails will be sent from this outgoing server.,Obavještenja i masovne poruke će se slati sa ovog odlaznog servera.,
Notify Users On Every Login,Obavijestite korisnike o svakoj prijavi,
Notify by Email,Obavijesti putem e-pošte,
Notify by email,Obavijesti putem e-pošte,
Notify if unreplied,Obavijesti ako nema odgovora,
Notify if unreplied for (in mins),Obavijesti ako nema odgovora za (u minutama),
Notify users with a popup when they log in,Obavijestite korisnike skočnim prozorom kada se prijave,
Number,Broj,
Number Card,Kartica sa brojem,
Number Card Link,Veza kartice sa brojem,
Number Card Name,Naziv kartice sa brojem,
Number Cards,Kartica sa brojem,
Number Format,Format broja,
Number of Backups,Broj rezervnih kopija,
Number of DB Backups,Broj sigurnosnih kopija baze podataka,
Number of Groups,Broj grupa,
Number of Queries,Broj upita,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Broj kolona za polje u mreži (ukupni broj kolona u mreži trebao bi biti manji od 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Broj kolona za polje u prikazu liste ili mreži (ukupni broj kolona bi trebao biti manji od 11),
Number of days after which the document Web View link shared on email will be expired,Broj dana nakon kojih će veza web-prikaza dokumenta podijeljena putem e-pošte isteći,
Number of keys,Broj ključeva,
Number of onsite backups,Broj lokalnih Sigurnosnih Kopija,
OAuth,OAuth,
OAuth Authorization Code,OAuth autorizacijski kod,
OAuth Bearer Token,OAuth token nosioca,
OAuth Client,OAuth klijent,
OAuth Client ID,OAuth ID klijenta,
OAuth Client Role,OAuth Uloga Klijenta,
OAuth Provider Settings,Postavke davatelja OAuth,
OAuth Scope,Opseg OAuth,
OPTIONS,OPCIJE,
OTP App,OTP aplikacija,
OTP Issuer Name,Naziv OTP izdavaoca,
Occurrences,Ponavljanja,
Off,Isključen,
Office,Ured,
Office 365,Office 365,
Offset X,Pomak X,
Offset Y,Pomak Y,
Older backups will be automatically deleted,Starije sigurnosne kopije će se automatski izbrisati,
Oldest Unscheduled Job,Najstariji Neraspoređeni Posao,
On Hold,Na čekanju,
On Payment Authorization,O autorizaciji plaćanja,
"On checking this option, URL will be treated like a jinja template string","Kada označite ovu opciju, URL će se tretirati kao niz jinja šablona",
Onboard,Uključenje,
Onboarding Permission,Dozvola za uvođenje,
Onboarding Status,Status uvođenja,
Onboarding Step,Korak uključenja,
Onboarding Step Map,Mapa koraka uključenja,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",Jednom podneseni dokumenti koji se podnose se ne mogu mijenjati. Mogu se samo poništiti i dopuniti.,
Only Allow Edit For,Dozvoli samo uređivanje za,
Only Send Records Updated in Last X Hours,Pošaljite samo zapise ažurirane u posljednjih X sati,
Only change this if you want to use other S3 compatible object storage backends.,Ovo promijenite samo ako želite koristiti druge S3 kompatibilne pozadine za pohranu objekata.,
Only for,Samo za,
Open,Otvoreno,
Open Documents,Otvori dokumente,
Open Reference Document,Otvori referentni dokument,
Open URL in a New Tab,Otvori URL u novoj kartici,
Open a dialog with mandatory fields to create a new record quickly,Otvorite dijalog sa obaveznim poljima da brzo kreirate novi zapis,
OpenID Configuration,OpenID konfiguracija,
OpenLDAP,OpenLDAP,
Opened,Otvoreno,
Operation,Operacija,
Optional: Always send to these ids. Each Email Address on a new row,Opciono: uvijek šaljite na ove Id-ove. Svaka adresa e-pošte u novom redu,
Optional: The alert will be sent if this expression is true,Opciono: Upozorenje će biti poslano ako je ovaj izraz tačan,
Options,Opcije,
Options Help,Opcije Pomoć,
Orange,Narandžasta,
Order,Redoslijed,
Org History,Povijest organizacije,
Org History Heading,Naslov povijesti organizacije,
Other,Drugi,
Outgoing (SMTP) Settings,Odlazne (SMTP) postavke,
Outgoing Emails (Last 7 days),Odlazna e-pošta (Zadnjih 7 dana),
Outgoing Server,Odlazni server,
Outgoing Settings,Odlazne postavke,
Outlook.com,Outlook.com,
Output,Izlaz,
PATCH,ZAKRPA,
PDF Page Height (in mm),Visina PDF stranice (u mm),
PDF Page Size,Veličina PDF stranice,
PDF Page Width (in mm),Širina PDF stranice (u mm),
PDF Settings,PDF postavke,
PID,PID,
POST,POST,
PUT,PUT,
Package,Paket,
Package Import,Uvoz paketa,
Package Name,Naziv paketa,
Package Release,Izdanje paketa,
Page,Stranica,
Page Break,Prijelom stranice,
Page Builder,Izrada stranica,
Page Building Blocks,Elementi stranice,
Page HTML,HTML stranice,
Page Name,Naziv stranice,
Page Number,Broj stranice,
Page Route,Ruta stranice,
Page Settings,Postavke stranice,
Page Title,Naslov stranice,
"Page to show on the website
","Stranica za prikaz na web stranici
",
Parameter,Parametar,
Parent DocType,Nadređeni DocType,
Parent Document Type,Nadređena vrsta dokumenta,
Parent Element Selector,Selektor nadređenog elementa,
Parent Field,Nadređeno polje,
Parent Field (Tree),Nadređeno polje (stablo),
Parent Label,Nadređena oznaka,
Parent Page,Nadređena stranica,
Partial,Djelimično,
Partial Success,Djelimičan uspjeh,
Partially Sent,Djelimično poslano,
Participants,Učesnici,
Pass,Pass,
Passive,Pasivno,
Password,Lozinka,
Password Reset Link Generation Limit,Ograničenje generisanja veze za poništavanje lozinke,
Password for Base DN,Lozinka za osnovni DN,
Patch,Zakrpa,
Patch Log,Dnevnik zakrpa,
Path,Put,
Path to CA Certs File,Putanja do datoteke CA certifikata,
Path to Server Certificate,Put do certifikata servera,
Path to private Key File,Put do datoteke privatnog ključa,
Payload Count,Broj tereta,
Peak Memory Usage,Maksimalna Upotreba Memorije,
Pending,Čekanje,
Pending Approval,Na čekanju na odobrenje,
Pending Emails,E-pošta na Čekanju,
Pending Jobs,Poslovi na Čekanju,
Pending Verification,Čeka se verifikacija,
Percent,Procenat,
Percentage,Postotak,
Period,Period,
Perm Level,Nivo dozvola,
Permanent,Trajno,
Permission Inspector,Inspektor dozvola,
Permission Level,Nivo dozvole,
Permission Query,Upit za dozvolu,
Permission Rules,Pravila dozvole,
Permission Type,Vrsta dozvole,
Permissions,Dozvole,
Permitted Documents For User,Dozvoljeni dokumenti za korisnika,
Permitted Roles,Dozvoljene uloge,
Personal,Osobno,
Personal Data Deletion Request,Zahtjev za brisanje ličnih podataka,
Personal Data Deletion Step,Korak brisanja ličnih podataka,
Personal Data Download Request,Zahtjev za preuzimanje ličnih podataka,
Phone,Telefon,
Phone No.,Broj telefona,
Pie,Pita,
Pincode,PIN kod,
Pink,Roza,
Placeholder,Rezervisano,
Plain Text,Obični tekst,
Plant,Pogon,
Please select the LDAP Directory being used,Molimo odaberite LDAP fasciklu koja se koristi,
Point Allocation Periodicity,Periodičnost dodjele bodova,
Points,Bodovi,
Polling,Polling,
Popover Element,Popover element,
Popover or Modal Description,Popover ili modalni opis,
Port,Port,
Portal Menu,Meni portala,
Portal Menu Item,Stavka menija portala,
Portal Settings,Postavke portala,
Position,Pozicija,
Postal,Poštanski,
Postal Code,poštanski broj,
Posting Timestamp,Vremenska oznaka objavljivanja,
Precision,Preciznost,
Preferred Billing Address,Željena adresa za naplatu,
Preferred Shipping Address,Željena adresa za dostavu,
Prefix,Prefiks,
Prepared Report,Pripremljen izvještaj,
Prepared Report Analytics,Analitika Pripremljenog Izvještaja,
Prepared Report User,Korisnik pripremljenog izvještaja,
Preview,Pregled,
Preview HTML,Pregled HTML,
Preview Image,Pregled slike,
Preview Message,Pregled poruke,
Preview of generated names,Pregled generisanih imena,
Previous Hash,Prethodni hash,
Primary,Primarni,
Primary Color,Primarna boja,
Print,Ispis,
Print Format,Format ispisa,
Print Format Builder,Konstruktor Formata Ispisa,
Print Format Builder Beta,Izrađivač formata za štampanje Beta,
Print Format Field Template,Šablon polja formata za štampanje,
Print Format Help,Pomoć za format štampanja,
Print Format Type,Tip formata za štampanje,
Print Hide,Sakrij štampanje,
Print Hide If No Value,Sakrij štampanje ako nema vrijednosti,
Print Server,Print server,
Print Settings,Postavke ispisa,
Print Style,Ispisni Stil,
Print Style Name,Naziv stila štampanja,
Print Style Preview,Pregled stila štampanja,
Print UOM after Quantity,Ispis UOM nakon količine,
Print Width,Širina za štampanje,
"Print Width of the field, if the field is a column in a table","Ispis širine polja, ako je polje kolona u tabeli",
Print taxes with zero amount,Odštampajte poreze sa nultim iznosom,
Print with letterhead,Štampaj sa memorandumom,
Printer Name,Naziv štampača,
Printing,Ispisivanje,
Priority,Prioritet,
Private,Privatno,
Private Files (MB),Privatne datoteke (MB),
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Savjet: Dodajte <code>referencu: {{ reference_doctype }} {{ reference_name }}</code> da pošaljete referencu dokumenta,
Property,Svojstvo,
Property Depends On,Svojstvo zavisi od,
Property Setter,Postavljač svojstva,
Property Setter overrides a standard DocType or Field property,Property Setter nadjačava standardno svojstvo DocType ili polja,
Property Type,Tip svojstva,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG","Navedite popis dopuštenih ekstenzija datoteka za učitavanje datoteka. Svaki red treba sadržavati jednu dopuštenu vrstu datoteke. Ako nije postavljeno, dopuštene su sve ekstenzije datoteka. Primjer: <br>CSV<br>JPG<br>PNG",
Provider,Provajder,
Provider Name,Naziv davatelja usluga,
Public,Javno,
Public Files (MB),Javne Datoteke (MB),
Publish,Objavi,
Publish as a web page,Objavi kao web stranicu,
Published,Objavljen,
Published On,Objavljeno dana,
Publishing Dates,Datumi objavljivanja,
Pull from Google Calendar,Preuzmi iz Google kalendara,
Pull from Google Contacts,Preuzmi iz Google kontakata,
Pulled from Google Calendar,Preuzeto iz Google kalendara,
Pulled from Google Contacts,Preuzeto iz Google kontakata,
Purchase Manager,Kupovina Manager,
Purchase Master Manager,Kupovina Master Manager,
Purchase User,Kupovina korisnika,
Purple,Ljubičasta,
Push Notification Settings,Postavke push obavještenja,
Push to Google Calendar,Gurnite u Google kalendar,
Push to Google Contacts,Gurnite u Google kontakte,
Python,Python,
Quarterly,Kvartalno,
Query,Upit,
Query / Script,Upit / Skripta,
Query Options,Opcije upita,
Query Parameters,Parametri upita,
Query Report,Izvještaj o upitu,
Queue,Red,
Queue Status,Status Reda,
Queue Type(s),Vrsta(e) reda,
Queue in Background (BETA),Red čekanja u pozadini (BETA),
Queue(s),Red(ovi),
Queued,Na čekanju,
Queued At,U redu čekanja,
Queued By,U redu čekanja od,
Queues,Redovi,
Quick Entry,Brzo uvođenje,
Quick List Filter,Filter brze liste,
Quick Lists,Brze liste,
RAW Information Log,RAW dnevnik informacija,
RQ Job,RQ Job,
RQ Worker,RQ Worker,
Random,Slučajno,
Rate Limiting,Ograničavanje brzine,
Rate Limits,Ograničenja ocjene,
Rate limit for email link login,Ograničenje stope za prijavu putem e-pošte,
Rating,Ocjena,
Raw Commands,Sirove naredbe,
Raw Email,Neobrađena e-pošta,
Raw Printing,Sirova štampa,
Read,Čitaj,
Read Only,Read Only,
Read Only Depends On,Samo za čitanje zavisi o,
Read Only Depends On (JS),Samo za čitanje ovisi o (JS),
Read Time,Vrijeme čitanja,
Read by Recipient,Primatelj Pročitao,
Read by Recipient On,Čitanje od strane primatelja uključeno,
Readme,Pročitaj me,
Realtime (SocketIO),Realno Vrijeme (SocketIO),
Reason,Razlog,
Received,primljen,
Receiver By Document Field,Primalac prema polju dokumenta,
Receiver By Role,Primalac po ulozi,
Receiver Parameter,Parametar prijemnika,
Recipient,Primalac,
Recipient Unsubscribed,Primalac je odjavljen,
Recipients,Primatelji,
Recorder,Snimač,
Recorder Query,Upit snimača,
Recorder Suggested Index,Predloženi Indeks Snimača,
Red,Crven,
Redirect HTTP Status,Preusmjeri HTTP Status,
Redirect URI,Preusmjeravanje URI,
Redirect URI Bound To Auth Code,URI za preusmjeravanje vezan na kod za autentifikaciju,
Redirect URIs,Preusmjeravanje URI-ja,
Redirect URL,redirect URL,
Redirect to the selected app after login,Preusmjeri na odabranu aplikaciju nakon prijave,
Redirect to this URL after successful confirmation.,Preusmjerite na ovaj URL nakon uspješne potvrde.,
Redirects,Preusmjeravanja,
Ref DocType,Referentni DocType,
Reference,Upućivanje,
Reference Date,Referentni datum,
Reference DocName,Referentni naziv dokumenta,
Reference DocType,Referentni DocType,
Reference Docname,Referentni naziv dokumenta,
Reference Doctype,Referentna DOCTYPEhtml,
Reference Document,referentni dokument,
Reference Document Name,Referentni naziv dokumenta,
Reference Document Type,Referentni dokument Tip,
Reference Name,Referentno ime,
Reference Owner,Referentni vlasnik,
Reference Report,Referentni izvještaj,
Reference Type,Referentna Tip,
Reference name,Referentni naziv,
Referrer,Preporučilac,
Refresh Google Sheet,Osvježite Google Sheet,
Refresh Token,Refresh Token,
Rejected,Odbijen,
Relay Settings,Postavke releja,
Release Notes,Bilješke o izdanju,
Relinked,Ponovno povezano,
Reload,Ponovo učitaj,
Remember Last Selected Value,Zapamti posljednju odabranu vrijednost,
Remind At,Podsjeti na,
Reminder,Podsjetnik,
Repeat Header and Footer,Ponovite zaglavlje i podnožje,
Repeat On,Ponavljanje uključeno,
Repeat Till,Ponovi do,
Repeat on Day,Ponovi na dan,
Repeat on Days,Ponovite na dane,
Repeat on Last Day of the Month,Ponovi posljednjeg dana u mjesecu,
Repeat this Event,Ponovi ovaj događaj,
Replied,Odgovorio,
Reply,Odgovor,
Report,Izvjestaj,
Report Builder,Izrađivač izvještaja,
Report Column,Kolona izvještaja,
Report Description,Opis izvještaja,
Report Filter,Filter izvještaja,
Report Filters,Izvještajni Filteri,
Report Hide,Sakrij izvještaj,
Report Information,Informacija o izvještaju,
Report Manager,Upravitelj izvještaja,
Report Name,Naziv izvještaja,
Report Ref DocType,Referentni Tip Dokumenta Izvještaja,
Report Reference Doctype,Referentni tip dokumenta izvještaja,
Report Type,Tip izvjestaja,
Reports,Izvještaji,
Represents a User in the system.,Predstavlja korisnika u sistemu.,
Represents the states allowed in one document and role assigned to change the state.,Predstavlja stanja dozvoljena u jednom dokumentu i ulogu koja je dodijeljena za promjenu stanja.,
Request Body,Tijelo zahtjeva,
Request Data,Zatraži podatke,
Request Description,Opis zahtjeva,
Request Headers,Zaglavlja zahtjeva,
Request ID,ID zahtjeva,
Request Limit,Ograničenje zahtjeva,
Request Method,Metoda zahtjeva,
Request Structure,Struktura zahtjeva,
Request Timeout,Zahtjev je Istekao,
Request URL,URL zahtjeva,
Require Trusted Certificate,Zahtijevajte pouzdani certifikat,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","Zahtijeva bilo koju važeću fdn putanju. tj. ou=grupe,dc=primjer,dc=com",
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com","Zahtijeva bilo koju važeću fdn putanju. tj. ou=users,dc=example,dc=com",
Reset Password Key,Resetuj ključ lozinke,
Reset Password Link Expiry Duration,Poništi vrijeme trajanja veze za lozinku,
Reset Password Template,Resetuj šablon lozinke,
Response,Odgovor,
Response ,Odgovor ,
Response Type,Vrsta odgovora,
Restored,Vraćeno,
Restrict IP,Ograniči IP,
Restrict To Domain,Ograniči na domenu,
Restrict to Domain,Ograniči na domenu,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),Ograničite korisnika samo sa ove IP adrese. Više IP adresa može se dodati odvajanjem zarezima. Također prihvaća djelomične IP adrese poput (111.111.111),
Retry,Ponovi,
Reverse Icon Color,Obrni boje ikone,
Revert,Vrati,
Revert Of,Vraćanje,
Reverted,Vraćeno,
Review,Pregled,
Review Level,Nivo pregleda,
Review Levels,Nivoi pregleda,
Review Points,Pregled bodova,
Revocation URI,URI opoziva,
Revoked,Opozvano,
Rich Text,Rich Text,
Right,Desno,
Right Bottom,Desno na dnu,
Right Center,Desni centar,
Robots.txt,Robots.txt,
Role,Uloga,
Role Name,Naziv uloge,
Role Permission for Page and Report,Dozvola ulozi za stranicu i izvještaj,
Role Permissions,Dozvole za ulogu,
Role Permissions Manager,Upravitelj dozvola za uloge,
Role Profile,Profil uloge,
Role and Level,Uloga i nivo,
Roles,Uloge,
Roles & Permissions,Uloge i dozvole,
Roles Assigned,Dodijeljene uloge,
Roles HTML,Uloge HTML,
Roles Html,Uloge Html,
Round Robin,Round Robin,
Rounding Method,Metoda zaokruživanja,
Route,ruta,
Route History,Istorija rute,
Route Redirects,Preusmjeravanja rute,
"Route: Example ""/app""","Ruta: Primjer ""/app""",
Row Index,Indeks reda,
Row Indexes,Indeksi redova,
Row Name,Naziv reda,
Rows Added,Dodani redovi,
Rows Removed,Ukonjeni redovi,
Rule,Pravilo,
Rule Conditions,Uslovi pravila,
Rule Name,Naziv pravila,
Rules defining transition of state in the workflow.,Pravila koja definišu prelaz stanja u radnom toku.,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Pravila o tome kako su stanja tranzicije, poput sljedećeg stanja i kojoj ulozi je dozvoljeno mijenjati stanje itd.",
Rules with higher priority number will be applied first.,Pravila sa većim brojem prioriteta će se prvo primijeniti.,
Run Jobs only Daily if Inactive For (Days),Pokreni poslove samo dnevno ako su neaktivni (dana),
Run scheduled jobs only if checked,Pokreni planirane poslove samo ako je označeno,
S3 Backup Settings,S3 Backup Settings,
S3 Bucket Details,S3 Bucket detalji,
SMS,SMS,
SMS Gateway URL,URL SMS pristupnika,
SMS Parameter,SMS parametar,
SMS Settings,SMS Postavke,
SMTP Settings for outgoing emails,SMTP postavke za odlaznu e-poštu,
SQL,SQL,
"SQL Conditions. Example: status=""Open""","SQL uvjeti. Primjer: status=""Otvoreno""",
SQL Explain,SQL objasni,
SQL Output,SQL izlaz,
SQL Queries,SQL upiti,
SSL/TLS Mode,SSL/TLS način rada,
Sales Manager,Sales Manager,
Sales Master Manager,Sales Manager Master,
Sales User,Sales korisnika,
Salesforce,Salesforce,
Salutation,Pozdrav,
Sample,Uzorak,
Saturday,Subota,
Save,Snimi,
Save on Completion,Spremi na završetku,
Schedule,Raspored,
Schedule sending at a later time,Zakažite slanje za kasnije,
Scheduled,Planirano,
Scheduled Against,Zakazano Naspram,
Scheduled Job,Planirani posao,
Scheduled Job Log,Dnevnik planiranih poslova,
Scheduled Job Type,Tip planiranog posla,
Scheduled Sending,Planirano slanje,
Scheduled To Send,Zakazano za slanje,
Scheduler,Raspoređivač,
Scheduler Event,Događaj planera,
Scheduler Status,Status Raspoređivača,
Scope,Obim,
Scopes,Opsezi,
Script,Skripta,
Script Manager,Upravitelj skripti,
Script Report,Izvještaj skripti,
Script Type,Vrsta skripte,
Script to attach to all web pages.,Skripta za prilaganje svim web stranicama.,
Scripting,Skriptiranje,
Scripting / Style,Skriptiranje / Stil,
Scripts,Skripte,
Search,Pretraga,
Search Bar,Traka za pretragu,
Search Fields,Polja za pretragu,
Search Priorities,Prioriteti pretrage,
Section,Sekcija,
Section Break,Prijelom odjeljka,
Section ID,ID odjeljka,
Security Settings,Sigurnosne postavke,
Seen,Viđeno,
Seen By,Viđeno od strane,
Seen By Table,Viđeno prema tabeli,
Select,Odaberi,
Select Dashboard,Odaberi nadzornu ploču,
Select Date Range,Odaberi raspon datuma,
Select DocType,Odaberite DocType,
Select Doctype,Odaberi Doctype,
Select Document,Odaberi dokument,
Select List View,Odaberi prikaz liste,
Select Page,Odaberi stranicu,
Select Report,Odaberi izvještaj,
Select Transaction,Odaberi transakciju,
Select Workspace,Odaberi radni prostor,
Select an image of approx width 150px with a transparent background for best results.,Odaberite sliku približne širine 150px sa prozirnom pozadinom za najbolje rezultate.,
Select the label after which you want to insert new field.,Odaberite oznaku nakon koje želite umetnuti novo polje.,
Send After,Pošalji poslije,
Send Alert On,Pošalji upozorenje uključeno,
Send Email Alert,Pošalji upozorenje e-poštom,
Send Email At,Pošalji e-poštu na,
Send Email Print Attachments as PDF (Recommended),Pošalji e-poštom štampanje priloga kao PDF (preporučeno),
Send Email for Successful Backup,Pošalji e-poštu za uspješno sigurnosno kopiranje,
Send Email for Successful backup,Pošalji e-poštu za uspješno sigurnosno kopiranje,
Send Me A Copy of Outgoing Emails,Pošalji mi kopiju odlazne e-pošte,
Send Notification To,Pošalji obavještenje na,
Send Notification to,Pošalji obavještenje na,
Send Notifications For Documents Followed By Me,Šalji obavještenja za dokumente koje pratim,
Send Notifications For Email Threads,Slanje obavijesti za niti e-pošte,
Send Notifications To,Pošalji obavještenja na,
Send Print as PDF,Pošalji štampu kao PDF,
Send System Notification,Pošalji sistemsko obaveštenje,
Send To All Assignees,Pošalji svim primateljima,
Send Unsubscribe Link,Pošalji vezu za odjavu,
Send Web View Link,Pošalji vezu za web pregled,
Send Welcome Email,Pošalji e-poštu dobrodošlice,
Send alert if date matches this field's value,Pošalji upozorenje ako datum odgovara vrijednosti ovog polja,
Send alert if this field's value changes,Pošalji upozorenje ako se vrijednost ovog polja promijeni,
Send an email reminder in the morning,Pošalji podsjetnik e-poštom ujutro,
Send days before or after the reference date,Pošalji danima prije ili nakon referentnog datuma,
Send enquiries to this email address,Pošaljite upite na ovu adresu e-pošte,
Send only if there is any data,Šalji samo ako postoje podaci,
Send unsubscribe message in email,Pošaljite poruku za odjavu putem e-pošte,
Sender,Pošiljaoc,
Sender Email,E-pošta pošiljaoca,
Sender Email Field,Polje e-pošte pošiljaoca,
Sender Name,Ime / Naziv pošiljaoca,
Sender Name Field,Polje imena pošiljaoca,
Sendgrid,Sendgrid,
Sending,Slanje,
Sent,Poslano,
Sent Folder Name,Naziv Poslate Mape,
Sent Read Receipt,Poslana potvrda o čitanju,
Sent or Received,Poslano ili primljeno,
Sent/Received Email,Poslana/Primljena e-pošta,
Separator,Separator,
Sequence Id,Sekvenca Id,
Series List for this Transaction,Lista serija za ovu transakciju,
Server Action,Akcija servera,
Server IP,IP servera,
Server Script,Serverska skripta,
Service,Usluga,
Session Default,Sesija zadano,
Session Default Settings,Zadane postavke sesije,
Session Defaults,Sesije zadano,
Session Expiry (idle timeout),Istek sesije (vremensko ograničenje mirovanja),
Set Banner from Image,Postavi baner sa slike,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","Postavite zadane opcije za sve grafikone na ovoj upravljačkoj ploči (npr. ""colors"": [""#d1d8dd"", ""#ff5858""])",
Set Naming Series options on your transactions.,Postavi opcije serije imenovanja za svoje transakcije.,
Set New Password,Postavi novu lozinku,
Set Property After Alert,Postavi svojstvo nakon upozorenja,
Set Role For,Postavi ulogu za,
Set Value,Postavi vrijednost,
Set by user,Postavio korisnik,
Set non-standard precision for a Float or Currency field,Postavi nestandardnu preciznost za Float ili Valuta polje,
Set only once,Postavi samo jednom,
Set size in MB,Postavi veličinu u MB,
"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>","Postavi filtere ovdje. Na primjer:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>",
