There is an error in your Address Template {0},地址模板{0}存在错误,
There is no data to be exported,没有可供导出的数据,
There is nothing new to show you right now.,当前没有新内容显示,
There is some problem with the file url: {0},文件URL存在问题：{0},
There is {0} with the same filters already in the queue:,队列中已有{0}个相同筛选条件的任务：,
There must be atleast one permission rule.,必须至少有一条权限规则,
There was an error building this page,构建页面时出错,
There was an error saving filters,保存筛选器时出错,
There were errors,存在错误,
There were errors while creating the document. Please try again.,创建文档时出错，请重试,
There were errors while sending email. Please try again.,发送邮件时出错，请重试,
"There were some errors setting the name, please contact the administrator",设置名称时出错，请联系管理员,
There's nothing here,此处无内容,
These announcements will appear inside a dismissible alert below the Navbar.,这些公告将显示在导航栏下方可关闭的提示框中,
These settings are required if 'Custom' LDAP Directory is used,使用'自定义'LDAP目录时需配置以下设置,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,这些值将在交易中自动更新，并可用于限制该用户对包含这些值交易的权限,
Third Party Apps,第三方应用,
Third Party Authentication,第三方认证,
This Currency is disabled. Enable to use in transactions,本货币已禁用，启用后方可用于交易,
This Doctype does not contain latitude and longitude fields,该文档类型不包含经纬度字段,
This Doctype does not contain location fields,该文档类型不包含位置字段,
This Kanban Board will be private,此看板将为私有,
This Month,这个月,
This Quarter,本季度,
This Week,本星期,
This Year,今年,
This action is irreversible. Do you wish to continue?,此操作不可逆，是否继续？,
This action is only allowed for {},此操作仅允许{}执行,
This cannot be undone,此操作不可撤销,
This card will be available to all Users if this is set,设置后所有用户可见此卡片,
This chart will be available to all Users if this is set,设置后所有用户可见此图表,
This doctype has no orphan fields to trim,该文档类型没有冗余字段需要清理,
"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.",该文档类型有待迁移，修改前请运行'bench migrate'以避免丢失更改,
"This document allows you to edit limited fields. For all kinds of workspace customization, use the Edit button located on the workspace page",本文档仅允许编辑有限字段，如需工作区定制请使用工作区页面的编辑按钮,
This document can not be deleted right now as it's being modified by another user. Please try again after some time.,其他用户正在修改本文档，暂时无法删除，请稍后重试,
This document cannot be reverted,本文档无法还原,
This document has been modified after the email was sent.,邮件发送后本文档已被修改,
This document has been reverted,本文档已还原,
This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,本文档存在未保存更改，可能不会出现在最终PDF中。<br>建议打印前先保存文档,
"This document is already amended, you cannot ammend it again",本文档已修订，不可再次修订,
This document is currently locked and queued for execution. Please try again after some time.,本文档已被锁定并排队执行，请稍后重试,
This email is autogenerated,此邮件为系统自动生成,
"This feature can not be used as dependencies are missing.
				Please contact your system manager to enable this by installing pycups!","由于缺少依赖项，该功能无法使用。
				请联系系统管理员，通过安装 pycups 来启用此功能！",
This feature is brand new and still experimental,此功能为新开发功能，仍处于试验阶段,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","仅当定义的字段有值或规则成立时显示该字段（示例）：
myfield
eval:doc.myfield=='我的值'
eval:doc.age&gt;18",
This file is public. It can be accessed without authentication.,此文件为公开文件，无需认证即可访问,
This form has been modified after you have loaded it,表单在加载后被修改,
This form is not editable due to a Workflow.,由于工作流限制，此表单不可编辑,
This format is used if country specific format is not found,未找到国家特定格式时使用此格式,
This goes above the slideshow.,此内容显示在幻灯片上方,
This is a background report. Please set the appropriate filters and then generate a new one.,此为后台报表，请设置适当筛选条件后重新生成,
This is a top-10 common password.,此为前10位常见密码,
This is a top-100 common password.,此为前100位常见密码,
This is a very common password.,此为非常常见的密码,
This is a virtual doctype and data is cleared periodically.,此为虚拟文档类型，数据会定期清除,
This is an automatically generated reply,此为自动生成回复,
This is an example Google SERP Preview.,此为Google搜索结果页面预览示例,
This is similar to a commonly used password.,与常见密码相似,
This is the number of the last created transaction with this prefix,使用此前缀的最后创建交易编号,
This link has already been activated for verification.,此链接已完成验证激活,
This link is invalid or expired. Please make sure you have pasted correctly.,链接无效或已过期，请检查粘贴是否正确,
This may get printed on multiple pages,可能分多页打印,
This month,本月,
This newsletter is scheduled to be sent on {0},此新闻简报计划于{0}发送,
This newsletter was scheduled to send on a later date. Are you sure you want to send it now?,此新闻简报计划稍后发送，确定立即发送吗？,
"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.",本报告包含{0}行数据，浏览器无法完整显示，建议{1}报告,
This report was generated on {0},本报告生成于{0},
This report was generated {0}.,本报告生成于{0},
This request has not yet been approved by the user.,此请求尚未获得用户批准,
"This site is in read only mode, full functionality will be restored soon.",本站点处于只读模式，完整功能即将恢复,
This site is running in developer mode. Any change made here will be updated in code.,本站点运行于开发模式，此处修改将同步至代码,
This title will be used as the title of the webpage as well as in meta tags,此标题将作为网页标题及元标签内容,
This value is fetched from {0}'s {1} field,该值取自{0}的{1}字段,
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish",发布页面时将自动生成路由，也可手动输入自定义路由,
This will be shown in a modal after routing,路由后将在模态框中显示此内容,
This will be shown to the user in a dialog after routing to the report,路由到报表后将在对话框中向用户显示,
This will log out {0} from all other devices,这将使{0}从其他所有设备退出登录,
This will permanently remove your data.,此操作将永久删除数据,
This will reset this tour and show it to all users. Are you sure?,此操作将重置导览并展示给所有用户，是否继续？,
"This will terminate the job immediately and might be dangerous, are you sure? ",此操作将立即终止作业，可能存在风险，是否继续？,
Throttled,已限流,
Thumbnail URL,缩略图URL,
Thursday,星期四,
Time,时间,
Time Format,时间格式,
Time Interval,时间间隔,
Time Series,时间序列,
Time Series Based On,基于时间序列,
Time Taken,耗时,
Time Window (Seconds),时间窗口（秒）,
Time Zone,时区,
Time Zones,时区列表,
Time format,时间格式,
Time in Queries,查询耗时,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,在服务器保留二维码图像的秒数。最小值：<strong>240</strong>,
Time series based on is required to create a dashboard chart,创建仪表板图表需指定时间序列基准,
Time {0} must be in format: {1},时间{0}必须符合格式：{1},
Timed Out,超时,
Timeless Night,无时限夜班,
Timeline,时间线,
Timeline DocType,时间线文档类型,
Timeline Field,时间线字段,
Timeline Links,时间线链接,
Timeline Name,时间线名称,
Timeline field must be a Link or Dynamic Link,时间线字段必须为链接或动态链接类型,
Timeline field must be a valid fieldname,时间线字段必须是有效字段名,
Timeout,超时,
Timeout (In Seconds),超时时间（秒）,
Timeseries,时间序列,
Timespan,时间跨度,
Timestamp,时间戳,
Title,标题,
Title Field,标题字段,
Title Prefix,标题前缀,
Title field must be a valid fieldname,标题字段必须是有效字段名,
Title of the page,页面标题,
To,至,
To Date,截止日期,
To Date Field,截止日期字段,
To Do,待办事项,
To User,接收用户,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","使用Jinja标签添加动态主题

<div><pre><code>新建{{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","使用Jinja标签添加动态主题

<div><pre><code>{{ doc.name }} 已交付</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","使用Jinja标签添加文档动态值

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To allow more reports update limit in System Settings.,在系统设置中调整报表更新限制以允许更多操作,
To and CC,收件人与抄送,
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.",将日期范围起始点设为所选周期的起点。例如选择'年'周期时，报表将自当年1月1日起算,
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.",要配置自动重复，请从{0}启用“允许自动重复”。,
To enable it follow the instructions in the following link: {0},按照以下链接的说明启用功能：{0},
"To enable server scripts, read the {0}.",阅读{0}以启用服务端脚本,
"To export this step as JSON, link it in a Onboarding document and save the document.",将步骤导出为JSON格式，需关联到入职文档并保存,
"To get the updated report, click on {0}.",点击{0}获取更新后的报表,
To manage your authorized third party apps,管理已授权的第三方应用,
To print output use <code>print(text)</code>,使用<code>print(text)</code>输出内容,
"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.",为用户{1}设置角色{0}时，请在某条{4}记录中将字段{2}设为{3},
"To use Google Calendar, enable {0}.",启用{0}以使用Google日历,
"To use Google Contacts, enable {0}.",启用{0}以使用Google联系人,
"To use Google Drive, enable {0}.",启用{0}以使用Google云盘,
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","启用<a href=""/app/google-settings"">Google设置</a>以使用Google索引服务。",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","要使用 Slack 频道, 请添加 <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>。",
To version,至版本,
ToDo,待办事项,
Today,今日,
Toggle Chart,切换图表,
Toggle Full Width,切换全宽模式,
Toggle Grid View,切换网格视图,
Toggle Section: {0},切换版块：{0},
Toggle Sidebar,切换侧边栏,
Toggle Theme,切换主题,
Token,令牌,
Token Cache,令牌缓存,
Token Type,令牌类型,
Token URI,令牌URI,
Token is missing,令牌缺失,
Too Many Documents,文档数量过多,
Too Many Requests,请求次数过多,
Too many changes to database in single action.,单次操作对数据库修改过多,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour",近期注册用户过多，注册功能已临时关闭。请一小时后重试,
Top,顶部,
Top 10,前10项,
Top Bar Item,顶部栏项目,
Top Bar Items,顶部栏项目列表,
Top Center,顶部居中,
Top Errors,高频错误,
Top Left,左上角,
Top Performer,最佳执行者,
Top Reviewer,最佳审核人,
Top Right,右上角,
Top {0},前{0}项,
Topic,主题,
Total,总计,
Total Background Workers,后台工作进程总数,
Total Errors (last 1 day),错误总数（最近1天）,
Total Images,图片总数,
Total Outgoing Emails,外发邮件总数,
Total Recipients,收件人总数,
Total Subscribers,订阅者总数,
Total Users,用户总数,
Total Views,总浏览量,
Total Working Time,总工作时长,
Total number of emails to sync in initial sync process ,初始同步过程需同步的邮件总数,
Total:,总计：,
Totals,合计,
Totals Row,合计行,
Trace ID,追踪ID,
Traceback,回溯信息,
Track Changes,跟踪变更,
Track Email Status,跟踪邮件状态,
Track Field,跟踪字段,
Track Seen,跟踪已读状态,
Track Steps,跟踪步骤,
Track Views,跟踪浏览,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","跟踪邮件是否被收件人打开。
<br>
注意：发送给多个收件人时，只要1个收件人阅读即标记为“已打开”",
Track milestones for any document,跟踪任意文档的里程碑,
Tracking URL generated and copied to clipboard,追踪URL已生成并复制到剪贴板,
Transaction Hash,交易哈希,
Transaction Log,事务日志,
Transaction Log Report,事务日志报告,
Transgender,跨性别者,
Transition Properties,转换属性,
Transition Rules,转换规则,
Transitions,状态转换,
Translatable,可翻译,
Translate Data,翻译数据,
Translate Link Fields,翻译链接字段,
Translate values,翻译值,
Translate {0},翻译{0},
Translated Text,已翻译文本,
Translation,翻译,
Translations,翻译列表,
Trash,回收站,
Tree,树状结构,
Tree View,树形视图,
Tree structures are implemented using Nested Set,树形结构采用嵌套集模型实现,
Tree view is not available for {0},{0}不支持树形视图,
Trigger Method,触发方法,
Trigger Primary Action,触发主要操作,
Trigger caching,触发缓存,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","在有效方法上触发，如""before_insert""、""after_update""等（取决于所选文档类型）",
Trim Table,修剪表格,
Try Again,重试,
Try a Naming Series,尝试命名规则,
Try the new Print Designer,试用新版打印设计器,
Try to avoid repeated words and characters,尽量避免重复的单词和字符,
Try to use a longer keyboard pattern with more turns,建议使用更长的键盘组合路径,
Tuesday,星期二,
Two Factor Authentication,双因素认证,
Two Factor Authentication method,双因素认证方法,
Type,类型,
Type Distribution,类型分布,
Type a reply / comment,输入回复/评论,
Type something in the search box to search,在搜索框输入内容进行检索,
Type title,输入标题,
Type your reply here...,在此输入回复...,
Type:,类型：,
UI Tour,界面导览,
UID,唯一标识符,
UIDNEXT,下个UID,
UIDVALIDITY,UID有效性,
UNSEEN,未读,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","用户授权后接收授权码及错误响应的URI。通常为客户端应用暴露的REST端点。
<br>示例：http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,URL,
URL for documentation or help,文档或帮助链接,
URL must start with http:// or https://,URL必须以http://或https://开头,
URL of the page,页面URL,
URL to go to on clicking the slideshow image,点击轮播图片跳转的URL,
Unable to find DocType {0},找不到文档类型{0},
Unable to load camera.,无法加载摄像头,
Unable to load: {0},无法加载：{0},
Unable to open attached file. Did you export it as CSV?,无法打开附件。请确认是否导出为CSV格式？,
Unable to read file format for {0},无法读取{0}的文件格式,
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,缺少邮件账户配置。请通过设置>邮件账户配置默认账户,
Unable to update event,无法更新事件,
Unable to write file format for {0},无法写入{0}的文件格式,
Unassign Condition,取消分配条件,
Uncaught Server Exception,未捕获的服务端异常,
Unchanged,未变更,
Undo,撤销,
Undo last action,撤销上一步操作,
Unfollow,取消关注,
Unhandled Email,未处理邮件,
Unhandled Emails,未处理邮件列表,
Unhide Workspace,取消隐藏工作区,
Unique,唯一,
Unknown,未知,
Unknown Column: {0},未知列：{0},
Unknown Rounding Method: {},未知舍入方法：{},
Unknown User,未知用户,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",未知文件编码。已尝试utf-8、windows-1250、windows-1252,
Unlock Reference Document,解锁参考文档,
Unpublish,取消发布,
Unread,未读,
Unread Notification Sent,未读通知已发送,
Unsafe SQL query,不安全的SQL查询,
Unselect All,取消全选,
Unshared,取消共享,
Unsubscribe,取消订阅,
Unsubscribe Method,退订方法,
Unsubscribe Param,退订参数,
Unsubscribed,已退订,
Untitled Column,未命名列,
Unzip,解压缩,
Unzipped {0} files,已解压{0}个文件,
Unzipping files...,正在解压文件...,
Upcoming Events for Today,今日即将发生事件,
Update,更新,
Update Amendment Naming,更新修订命名,
Update Details,更新详细信息,
Update Existing Records,更新现有记录,
Update Field,更新字段,
Update Hooks Resolution Order,更新钩子解析顺序,
Update Order,更新顺序,
Update Password,更新密码,
Update Series Counter,更新序列计数器,
Update Series Number,更新序列号,
Update Settings,更新设置,
Update Translations,更新翻译,
Update Value,更新值,
Update from Frappe Cloud,从Frappe云更新,
Update {0} records,更新{0}条记录,
Updated,已更新,
Updated Successfully,更新成功,
Updated To A New Version 🎉,已更新至新版本🎉,
Updated successfully,更新成功,
Updates,更新内容,
Updating,正在更新,Freeze message while updating a document
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,正在更新邮件队列状态。邮件将在下次计划任务中处理,
Updating counter may lead to document name conflicts if not done properly,不当更新计数器可能导致文档名称冲突,
Updating global settings,正在更新全局设置,
Updating naming series options,正在更新命名系列选项,
Updating related fields...,正在更新关联字段...,
Updating {0},正在更新{0},
"Updating {0} of {1}, {2}",正在更新{1}的第{0}项，{2},
Upgrade plan,升级方案,
Upgrade your support experience with Frappe Helpdesk,使用Frappe Helpdesk升级您的支持体验,
Upload,上传,
Upload Image,上传图片,
Upload file,上传文件,
Upload {0} files,上传{0}个文件,
Uploaded To Dropbox,已上传至Dropbox,
Uploaded To Google Drive,已上传至Google云盘,
Uploading backup to Google Drive.,正在将备份上传至Google云盘,
Uploading successful.,上传成功,
Uploading to Google Drive,正在上传至Google云盘,
Use % for any non empty value.,使用%表示任意非空值,
Use ASCII encoding for password,密码使用ASCII编码,
Use First Day of Period,使用周期首日,
Use HTML,使用HTML,
Use IMAP,使用IMAP,
Use Number Format from Currency,使用货币的数字格式,
Use POST,使用POST方法,
Use Report Chart,使用报表图表,
Use SSL,使用SSL,
Use STARTTLS,使用STARTTLS,
Use TLS,使用TLS,
"Use a few words, avoid common phrases.",使用多个单词组合，避免常见短语,
Use different Email ID,使用不同邮箱,
Use of sub-query or function is restricted,禁止使用子查询或函数,
Use the new Print Format Builder,使用新版打印格式构建器,
Use this fieldname to generate title,使用此字段生成标题,
Used OAuth,已用OAuth,
User,用户,
User ,用户 ,
User '{0}' already has the role '{1}',用户'{0}'已拥有角色'{1}',
User Agent,用户代理,
User Cannot Create,用户无权创建,
User Cannot Search,用户无权搜索,
User Changed,用户已变更,
User Defaults,用户默认设置,
User Details,用户详细信息,
User Document Type,用户文档类型,
User Document Types Limit Exceeded,超出用户文档类型限制,
User Email,用户邮箱,
User Emails,用户邮件列表,
User Field,用户字段,
User Forum,用戶論壇,
User Group,用户组,
User Group Member,用户组成员,
User Group Members,用户组成员列表,
User ID,用户ID,
User ID Property,用户ID属性,
User ID of a Blogger,博主用户ID,
User Id,用户ID,
User Id Field,用户ID字段,
User Id Field is mandatory in the user type {0},用户类型{0}必须包含用户ID字段,
User Image,用户头像,
User Menu,用户菜单,
User Name,用户名,
User Permission,用户权限,
User Permissions,用户权限列表,
User Permissions are used to limit users to specific records.,用户权限用于限制用户访问特定记录,
User Permissions created sucessfully,用户权限创建成功,
User Profile,用户档案,
User Role,用户角色,
User Select Document Type,用户选择文档类型,
User Settings,用户设置,
User Social Login,用户社交登录,
User Tags,用户标签,
User Type,用户类型,
User Type Module,用户类型模块,
User can login using Email id or Mobile number,用户可通过邮箱或手机号登录,
User can login using Email id or User Name,用户可通过邮箱或用户名登录,
User does not exist,用户不存在,
User does not exist.,用户不存在,
User does not have permission to create the new {0},用户无权创建新{0},
User is mandatory for Share,共享必须指定用户,
User must always select,用户必须始终选择,
User not allowed to delete {0}: {1},用户无权删除{0}: {1},
User permission already exists,用户权限已存在,
User with email address {0} does not exist,邮箱为{0}的用户不存在,
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,系统中不存在邮箱为{0}的用户。请联系系统管理员创建,
User {0} cannot be deleted,用户{0}不可删除,
User {0} cannot be disabled,用户{0}不可禁用,
User {0} cannot be renamed,用户{0}不可重命名,
User {0} does not have access to this document,用户{0}无此文档访问权限,
User {0} does not have doctype access via role permission for document {1},用户{0}通过角色权限无法访问{1}文档类型,
User {0} does not have the permission to create a Workspace.,用户{0}无创建工作区权限,
User {0} has requested for data deletion,用户{0}已提交数据删除请求,
User {0} impersonated as {1},用户{0}正模拟{1}身份,
User {0} is disabled,用户{0}已禁用,
User {0} is disabled. Please contact your System Manager.,用户{0}已禁用。请联系系统管理员,
User {0} is not permitted to access this document.,用户{0}无此文档访问权限,
Userinfo URI,用户信息URI,
Username,用户名,
Username {0} already exists,用户名{0}已存在,
Users,用户列表,
Users assigned to the reference document will get points.,分配到参考文档的用户将获得积分,
Users with role {0}:,拥有{0}角色的用户：,
Uses system's theme to switch between light and dark mode,使用系统主题切换明暗模式,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,使用此控制台可能使攻击者冒充您窃取信息。请勿输入或粘贴未知代码,
Utilization,利用率,
Utilization %,利用率百分比,
Valid,有效,
Valid Login id required.,需有效登录ID,
Valid email and name required,需有效邮箱和姓名,
Validate Field,验证字段,
Validation Error,验证错误,
Validity,有效期,
Value,值,
Value Based On,基于值,
Value Change,值变更,
Value Changed,值已变更,
Value To Be Set,待设定值,
Value cannot be changed for {0},{0}的值不可更改,
Value cannot be negative for,以下项目的值不可为负：,
Value cannot be negative for {0}: {1},{0}的值不可为负：{1},
Value for a check field can be either 0 or 1,勾选框字段值只能为0或1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,{1}中字段{0}值过长，长度应小于{2}字符,
Value for {0} cannot be a list,{0}的值不能为列表,
Value from this field will be set as the due date in the ToDo,此字段值将设为待办事项的截止日期,
Value missing for,缺少以下项目的值：,
Value must be one of {0},值必须是{0}之一,
Value to Validate,待验证值,
Value too big,值过大,
Value {0} missing for {1},{1}缺少值{0},
Value {0} must be in the valid duration format: d h m s,值{0}必须符合有效时长格式：d h m s,
Value {0} must in {1} format,值{0}必须为{1}格式,
Values Changed,已变更的值,
Verdana,Verdana字体,
Verification,验证,
Verification Code,验证码,
Verification Link,验证链接,
Verification code email not sent. Please contact Administrator.,验证码邮件未发送。请联系管理员,
Verification code has been sent to your registered email address.,验证码已发送至您的注册邮箱,
Verified,已验证,
Verify,验证,
Verify Password,确认密码,
Verifying...,正在验证...,
Version,版本,
Version Updated,版本已更新,
Video URL,视频URL,
View,查看,
View All,查看全部,
View Blog Post,查看博客文章,
View Comment,查看评论,
View File,查看文件,
View Full Log,查看完整日志,
View List,查看列表,
View Log,查看日志,
View Permitted Documents,查看许可文档,
View Properties (via Customize Form),查看属性（通过自定义表单）,
View Ref,视图引用,
View Report,查看报表,
View Settings,视图设置,
View Switcher,视图切换器,
View Website,查看网站,
View document,查看文档,
View report in your browser,在浏览器中查看报表,
View this in your browser,在浏览器中查看,
View {0},查看{0},
Viewed By,查看者,
Virtual,虚拟,
Virtual DocType {} requires a static method called {} found {},虚拟文档类型{}需要名为{}的静态方法，发现{},
Virtual DocType {} requires overriding an instance method called {} found {},虚拟文档类型{}需要重写名为{}的实例方法，发现{},
Visibility,可见性,
Visit,访问,
Visit Web Page,访问网页,
Visitor ID,访客ID,
Want to discuss?,需要讨论？,
Warehouse,仓库,
Warning,警告,
Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,警告：即将发生数据丢失！继续操作将永久删除文档类型{0}的以下数据库列：,
Warning: Unable to find {0} in any table related to {1},警告：在{1}相关表中无法找到{0},
Warning: Updating counter may lead to document name conflicts if not done properly,警告：计数器更新不当可能导致文档名称冲突,
Was this article helpful?,本文是否有帮助？,
Watch Tutorial,观看教程,
Watch Video,观看视频,
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,此文档不允许编辑。请点击工作区页面的编辑按钮使工作区可编辑并进行自定义,
We have received a request for deletion of {0} data associated with: {1},已收到删除与{1}关联的{0}数据请求,
We have received a request from you to download your {0} data associated with: {1},已收到您下载与{1}关联的{0}数据的请求,
We've received your query!,已收到您的查询！,
Weak,弱,
Web Form,网页表单,
Web Form Field,网页表单字段,
Web Form Fields,网页表单字段集,
Web Form List Column,网页表单列表列,
Web Page,网页,
Web Page Block,网页区块,
Web Page URL,网页URL,
Web Page View,网页视图,
Web Template,网页模板,
Web Template Field,网页模板字段,
Web Template Values,网页模板值,
Web Template is not specified,未指定网页模板,
Web View,网页视图,
Webhook,网络钩子,
Webhook Data,网络钩子数据,
Webhook Header,网络钩子标头,
Webhook Headers,网络钩子标头集,
Webhook Request,网络钩子请求,
Webhook Request Log,网络钩子请求日志,
Webhook Secret,网络钩子密钥,
Webhook Security,网络钩子安全性,
Webhook Trigger,网络钩子触发器,
Webhook URL,网络钩子URL,
Website,网站,
Website Analytics,网站分析,
Website Manager,网站管理员,
Website Meta Tag,网站元标签,
Website Route Meta,网站路由元数据,
Website Route Redirect,网站路由重定向,
Website Script,网站脚本,
Website Search Field,网站搜索字段,
Website Search Field must be a valid fieldname,网站搜索字段必须是有效字段名,
Website Settings,网站设置,
Website Sidebar,网站侧边栏,
Website Sidebar Item,网站侧边栏项,
Website Slideshow,网站幻灯片,
Website Slideshow Item,网站幻灯片项,
Website Theme,网站主题,
Website Theme Ignore App,网站主题忽略应用,
Website Theme Image,网站主题图像,
Website Theme image link,网站主题图像链接,
Websocket,Websocket协议,
Wednesday,星期三,
Week,周,
Weekdays,工作日,
Weekly,每周,
Weekly Long,周（长格式）,
Welcome,欢迎,
Welcome Email Template,欢迎邮件模板,
Welcome URL,欢迎URL,
Welcome Workspace,欢迎工作区,
Welcome email sent,欢迎邮件已发送,
Welcome to {0},欢迎使用{0},
What's New,最新动态,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",启用后访客可上传文件至系统。例如在招聘网页表单中无需登录即可收集用户文件,
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.",邮件发送文档时在沟通记录中存储PDF。警告：可能增加存储使用量,
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",强制使用网页图像采集功能上传文件。未勾选时，检测到移动端访问将默认使用原生相机,
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",取消后修改并保存文档时，将生成旧编号版本的新编号,
Which view of the associated DocType should this shortcut take you to?,此快捷方式应跳转至关联文档类型的哪个视图？,
Width,宽度,
Widths can be set in px or %.,宽度可使用px或%单位设置,
Wildcard Filter,通配符过滤器,
"Will add ""%"" before and after the query","将在查询前后添加""%""",
Will be used in url (usually first name).,将用于URL（通常为名字）,
Will be your login ID,将作为您的登录ID,
Will only be shown if section headings are enabled,仅在启用节标题时显示,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,非活跃站点每天仅运行一次计划任务。设为0可避免自动禁用调度程序,
With Letter head,带信头,
Worflow States Don't Exist,工作流状态不存在,
Worker Information,工作者信息,
Worker Name,工作者名称,
Workflow,工作流,
Workflow Action,工作流操作,
Workflow Action Master,工作流主操作,
Workflow Action Name,工作流操作名称,
Workflow Action Permitted Role,工作流操作许可角色,
Workflow Action is not created for optional states,未为可选状态创建工作流操作,
Workflow Builder,工作流构建器,
Workflow Builder ID,工作流构建器ID,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,工作流构建器支持可视化创建工作流。可通过拖放状态并创建转换链接，侧边栏可更新属性,
Workflow Data,工作流数据,
Workflow Details,工作流明细,
Workflow Document State,工作流文档状态,
Workflow Name,工作流名称,
Workflow State,工作流状态,
Workflow State Field,工作流状态字段,
Workflow State not set,未设置工作流状态,
Workflow State transition not allowed from {0} to {1},不允许从{0}到{1}的工作流状态转换,
Workflow Status,工作流状态,
Workflow Transition,工作流转换,
Workflow state represents the current state of a document.,工作流状态表示文档的当前状态,
Workflow updated successfully,工作流更新成功,
Workspace,工作区,
Workspace <b>{0}</b> does not exist,工作区<b>{0}</b>不存在,
Workspace Chart,工作区图表,
Workspace Custom Block,工作区自定义区块,
Workspace Link,工作区链接,
Workspace Manager,工作区管理员,
Workspace Number Card,工作区数字卡片,
Workspace Quick List,工作区快速列表,
Workspace Shortcut,工作区快捷方式,
Workspace not found,未找到工作区,
Workspace {0} Created Successfully,工作区{0}创建成功,
Workspace {0} Deleted Successfully,工作区{0}删除成功,
Workspace {0} Edited Successfully,工作区{0}编辑成功,
Workspaces,工作区集,
Wrapping up,包起來,
Write,写入,
Wrong Fetch From value,错误的取值来源,
X Axis Field,X轴字段,
X Field,X字段,
XLSX,XLSX格式,
Y Axis,Y轴,
Y Axis Fields,Y轴字段集,
Y Field,Y字段,
Yahoo Mail,雅虎邮箱,
Yandex.Mail,Yandex邮箱,
Year,年,
Yearly,每年,
Yellow,黄色,
Yes,是,
Yesterday,昨天,
You,你,Name of the current user. For example: You edited this 5 hours ago.
You Liked,您已点赞,
You are connected to internet.,您已连接互联网,
You are impersonating as another user.,您正在模拟其他用户,
You are not allowed to access this resource,您无权访问此资源,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},您无权访问此{0}记录，因其在字段{3}关联到{1} '{2}',
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}",您无权访问此{0}记录，因其在行{3}的字段{4}关联到{1} '{2}',
You are not allowed to create columns,您无权创建列,
You are not allowed to delete Standard Report,您无权删除标准报表,
You are not allowed to delete a standard Website Theme,您无权删除标准网站主题,
You are not allowed to edit the report.,您无权编辑此报表,
You are not allowed to export {} doctype,您无权导出{}文档类型,
You are not allowed to print this report,您无权打印此报表,
