Restrict IP,限制IP,
Restrict To Domain,限制域名,
Restrict to Domain,限制域名,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),仅允许此IP地址访问，多个IP地址用逗号分隔。支持部分IP地址如(111.111.111),
Retry,重试,
Reverse Icon Color,反转图标颜色,
Revert,撤销,
Revert Of,撤销于,
Reverted,已撤销,
Review,评论,
Review Level,审核级别,
Review Levels,审核级别,
Review Points,审核点,
Revocation URI,撤销URI,
Revoked,已撤销,
Rich Text,富文本,
Right,右,
Right Bottom,右下,
Right Center,右中,
Robots.txt,Robots.txt文件,
Role,角色,
Role Name,角色名称,
Role Permission for Page and Report,页面和报告的权限角色,
Role Permissions,角色权限,
Role Permissions Manager,角色权限管理器,
Role Profile,角色配置,
Role and Level,角色与级别,
Roles,角色,
Roles & Permissions,角色与权限,
Roles Assigned,已分配角色,
Roles HTML,角色HTML,
Roles Html,角色HTML,
Round Robin,轮循,
Rounding Method,舍入方法,
Route,路线,
Route History,路由历史,
Route Redirects,路由重定向,
"Route: Example ""/app""",路线：例如“/app”,
Row Index,行索引,
Row Indexes,行索引,
Row Name,行名称,
Rows Added,新增行,
Rows Removed,移除行,
Rule,规则,
Rule Conditions,规则条件,
Rule Name,规则名称,
Rules defining transition of state in the workflow.,定义工作流状态转换的规则。,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.",定义状态转换的规则，如下一状态及允许变更状态的角色等。,
Rules with higher priority number will be applied first.,优先级数值高的规则将优先应用。,
Run Jobs only Daily if Inactive For (Days),若超过（天）未活动则仅每日运行作业,
Run scheduled jobs only if checked,仅在勾选时运行计划作业,
S3 Backup Settings,S3备份设置,
S3 Bucket Details,S3存储桶详细信息,
SMS,短信,
SMS Gateway URL,短信网关URL,
SMS Parameter,短信参数,
SMS Settings,短信设置,
SMTP Settings for outgoing emails,外发邮件的SMTP设置,
SQL,SQL,
"SQL Conditions. Example: status=""Open""","SQL 条件。例如：status=""Open""",
SQL Explain,SQL解释,
SQL Output,SQL输出,
SQL Queries,SQL查询,
SSL/TLS Mode,SSL/TLS模式,
Sales Manager,销售经理,
Sales Master Manager,销售经理大师,
Sales User,销售用户,
Salesforce,Salesforce,
Salutation,称呼,
Sample,样本,
Saturday,星期六,
Save,保存,
Save on Completion,完成后保存,
Schedule,计划任务,
Schedule sending at a later time,延迟发送计划,
Scheduled,已计划,
Scheduled Against,关联计划项,
Scheduled Job,计划作业,
Scheduled Job Log,计划作业日志,
Scheduled Job Type,计划作业类型,
Scheduled Sending,计划发送,
Scheduled To Send,计划发送时间,
Scheduler,计划任务,
Scheduler Event,计划任务事件,
Scheduler Status,计划任务状态,
Scope,范围,
Scopes,作用域列表,
Script,脚本,
Script Manager,脚本管理器,
Script Report,脚本报表,
Script Type,脚本类型,
Script to attach to all web pages.,附加到所有网页的脚本,
Scripting,脚本编写,
Scripting / Style,脚本/样式,
Scripts,脚本集,
Search,搜索,
Search Bar,搜索栏,
Search Fields,搜索字段,
Search Priorities,搜索优先级,
Section,节,
Section Break,分节符,
Section ID,章节ID,
Security Settings,安全设置,
Seen,已查看,
Seen By,查看者,
Seen By Table,查看记录表,
Select,选择,
Select Dashboard,选择仪表板,
Select Date Range,选择日期范围,
Select DocType,选择文档类型,
Select Doctype,选择文档类型,
Select Document,选择文档,
Select List View,选择列表视图,
Select Page,选择页面,
Select Report,选择报表,
Select Transaction,选择事务,
Select Workspace,选择工作区,
Select an image of approx width 150px with a transparent background for best results.,建议选择约150px宽且背景透明的图片以获得最佳效果,
Select the label after which you want to insert new field.,选择要插入新字段的标签位置,
Send After,发送时间,
Send Alert On,触发警报时间,
Send Email Alert,发送邮件提醒,
Send Email At,邮件发送时间,
Send Email Print Attachments as PDF (Recommended),以PDF格式发送邮件打印附件（推荐）,
Send Email for Successful Backup,备份成功后发送邮件,
Send Email for Successful backup,备份成功发送邮件通知,
Send Me A Copy of Outgoing Emails,发送外发邮件副本至本人,
Send Notification To,发送通知至,
Send Notification to,发送通知至,
Send Notifications For Documents Followed By Me,发送我关注的文档通知,
Send Notifications For Email Threads,发送邮件主题通知,
Send Notifications To,发送通知至,
Send Print as PDF,以PDF格式发送打印件,
Send System Notification,发送系统通知,
Send To All Assignees,发送给所有分配人,
Send Unsubscribe Link,发送退订链接,
Send Web View Link,发送网页视图链接,
Send Welcome Email,发送欢迎邮件,
Send alert if date matches this field's value,当日期与该字段值匹配时发送警报,
Send alert if this field's value changes,当该字段值变化时发送警报,
Send an email reminder in the morning,早上发送邮件提醒,
Send days before or after the reference date,参考日期前后发送天数,
Send enquiries to this email address,发送查询至该邮箱地址,
Send only if there is any data,仅在有数据时发送,
Send unsubscribe message in email,在邮件中包含退订信息,
Sender,发件人,
Sender Email,发件人邮箱,
Sender Email Field,发件人邮箱字段,
Sender Name,发件人名称,
Sender Name Field,发件人名称字段,
Sendgrid,Sendgrid服务,
Sending,发送中,
Sent,已发送,
Sent Folder Name,已发送文件夹名称,
Sent Read Receipt,已发送已读回执,
Sent or Received,发送或接收,
Sent/Received Email,发送/接收邮件,
Separator,分隔符,
Sequence Id,序列编号,
Series List for this Transaction,本事务的序列列表,
Server Action,服务器动作,
Server IP,服务器IP,
Server Script,服务器脚本,
Service,服务,
Session Default,会话默认值,
Session Default Settings,会话默认设置,
Session Defaults,会话默认值,
Session Expiry (idle timeout),会话过期时间(闲置超时),
Set Banner from Image,从图片设置横幅,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","设置此仪表板所有图表的默认选项（示例：""颜色"": [""#d1d8dd"", ""#ff5858""]）",
Set Naming Series options on your transactions.,设置事务的命名序列选项,
Set New Password,设置新密码,
Set Property After Alert,警报后设置属性,
Set Role For,设置角色于,
Set Value,设置值,
Set by user,用户设置,
Set non-standard precision for a Float or Currency field,为浮点或货币字段设置非标准精度,
Set only once,仅设置一次,
Set size in MB,设置大小（MB）,
"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>","在此设置筛选器，示例：
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""公司"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""账户""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd：1
}]
</code></pre>",
"Set the path to a whitelisted function that will return the data for the number card in the format:

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>","设置白名单函数路径，该函数应返回如下格式的数字卡片数据：

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""货币"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""用户可访问文档""]
}</code></pre>",
Settings,设置,
Settings Dropdown,设置下拉菜单,
Settings for Contact Us Page,联系我们页面设置,
Settings for the About Us Page,关于我们页面设置,
Settings to control blog categories and interactions like comments and likes,控制博客分类及评论点赞等交互的设置,
Setup,设置,
Setup Complete,设置完成,
Setup Series for transactions,设置事务序列,
Setup Wizard,设置向导,
Share,共享,
Shared,已共享,
Shipping,运输,
Shop,商店,
Short Name,简称,
Shortcuts,快捷键,
"Show ""Call to Action"" in Blog",在博客中显示“行动号召”,
Show Absolute Values,显示绝对值,
Show Attachments,显示附件,
Show Currency Symbol on Right Side,货币符号显示在右侧,
Show Dashboard,显示仪表板,
Show Document,显示文件,
Show First Document Tour,显示首次文档导览,
Show Form Tour,显示表单导览,
Show Full Error and Allow Reporting of Issues to the Developer,显示完整错误并允许向开发者报告问题,
Show Full Form?,显示完整表单？,
Show Labels,显示标签,
Show Language Picker,显示语言选择器,
Show Line Breaks after Sections,章节后显示换行符,
Show List,显示列表,
Show Only Failed Logs,仅显示失败日志,
Show Percentage Stats,显示百分比统计,
Show Preview Popup,显示预览弹窗,
Show Processlist,显示进程列表,
Show Report,显示报表,
Show Section Headings,显示章节标题,
Show Sidebar,显示侧边栏,
Show Title,显示标题,
Show Title in Link Fields,在链接字段显示标题,
Show account deletion link in My Account page,在'我的账户'页面显示账户删除链接,
Show as cc,显示为抄送,
Show footer on login,登录页显示页脚,
Show full form instead of a quick entry modal,显示完整表单而非快速输入模态框,
Show in Module Section,在模块部分显示,
Show in filter,在筛选器中显示,
Show link to document,显示文档链接,
Show on Timeline,在时间轴显示,
Show percentage difference according to this time interval,按此时间间隔显示百分比差异,
"Show title in browser window as ""Prefix - title""","在浏览器窗口显示标题为""前缀 - 标题""",
Sidebar,侧边栏,
Sidebar Items,侧边栏项目,
Sidebar Settings,侧边栏设置,
Sidebar and Comments,侧边栏与评论,
Sign Up and Confirmation,注册与确认,
Sign ups,注册用户,
Signature,签名,
"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")",简单的 Python 表达式，示例：状态为 (“已关闭”、“已取消”),
"Simple Python Expression, Example: Status in (""Invalid"")",简单的 Python 表达式，示例：状态为（“无效”）,
"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",简单的 Python 表达式，示例：status == 'Open' 和 type == 'Bug',
Simultaneous Sessions,并发会话数,
Single Types have only one record no tables associated. Values are stored in tabSingles,单类型仅有一个记录，无关联表。值存储在tabSingles中,
Size (MB),大小（MB）,
Skip Authorization,跳过授权,
Skipped,已跳过,
Skype,Skype,
Slack,Slack,
Slack Channel,Slack频道,
Slack Webhook URL,Slack Webhook URL,
Slideshow,幻灯片,
Slideshow Items,幻灯片项目,
Slideshow Name,幻灯片名称,
Slideshow like display for the website,网站幻灯片展示,
Small Text,小文本,
Smallest Currency Fraction Value,最小货币分位值,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,最小流通分位单位（辅币），例如美元的1分应输入为0.01,
Social,社会,
Social Link Settings,社交链接设置,
Social Link Type,社交链接类型,
Social Login Key,社交登录密钥,
Social Login Provider,社交登录提供商,
Social Logins,社交登录,
SocketIO Ping Check,SocketIO 连通性检查,
SocketIO Transport Mode,SocketIO 传输模式,
Soft-Bounced,软退信,
"Some mailboxes require a different Sent Folder Name e.g. ""INBOX.Sent""",某些邮箱需要不同的发送文件夹名称，例如“INBOX.Sent”,
Sort Field,排序字段,
Sort Options,排序选项,
Sort Order,排序顺序,
Source,源,
Source Name,源名称,
Source Text,源文本,
Spam,垃圾邮件,
SparkPost,SparkPost服务,
"Specify a custom timeout, default timeout is 1500 seconds",指定自定义超时时间（默认1500秒）,
"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.",指定允许嵌入此表单的域名或来源，每行输入一个域名（如https://example.com）。若未指定，则仅允许同源嵌入。,
Splash Image,启动画面图片,
Stack Trace,堆栈跟踪,
Standard,标准,
Standard Sidebar Menu,标准侧边栏菜单,
Start Date,开始日期,
Start Date Field,起始日期字段,
Start Time,开始时间,
StartTLS,启动TLS,
Started,已开始,
Started At,开始于,
Starts on,开始于,
State,州,
State/Province,州/省,
States,状态列表,
Static Parameters,静态参数,
Statistics,统计信息,
Stats,统计,
Stats Time Interval,统计时间间隔,
Status,状态,
Step,步骤,
Steps,步骤,
Stopped,已停止,
Storage Usage (MB),存储使用量（MB）,
Storage Usage By Table,按表统计存储用量,
Store Attached PDF Document,存储附件PDF文档,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,存储已安装应用最后已知版本的JSON数据，用于显示版本说明,
Stores the datetime when the last reset password key was generated.,存储最后生成密码重置密钥的时间,
Strip EXIF tags from uploaded images,去除上传图片的EXIF标签,
Style,样式,
Style Settings,样式设置,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange",样式代表按钮颜色：成功-绿色，危险-红色，反色-黑色，主要-深蓝，信息-浅蓝，警告-橙色,
Stylesheet,样式表,
"Sub-currency. For e.g. ""Cent""","子货币单位。例如：""分""",
Sub-domain provided by erpnext.com,由erpnext.com提供的子域名,
Subdomain,子域名,
Subject,主题,
Subject Field,主题字段,
Submission Queue,提交队列,
Submit,提交,
Submit After Import,导入后提交,
Submit button label,提交按钮标签,
Submit on Creation,创建时提交,
Submitted,已提交,
Subsidiary,子公司,
Subtitle,字幕,
Success,成功,
Success Action,成功操作,
Success Message,成功消息,
Success URI,成功URI,
Success URL,成功URL,
Success message,成功提示信息,
Success title,成功标题,
Successful Job Count,成功作业数,
Suggested Indexes,建议索引,
Sum,合计,
Sunday,星期天,
Symbol,符号,
Sync,同步,
Sync events from Google as public,将Google事件同步为公开,
Sync with Google Calendar,与Google日历同步,
Sync with Google Contacts,与Google联系人同步,
System,系统,
System Console,系统控制台,
System Health Report,系统健康报告,
System Health Report Errors,系统健康报告错误,
System Health Report Failing Jobs,系统健康报告失败作业,
System Health Report Queue,系统健康报告队列,
System Health Report Tables,系统健康报告表,
System Health Report Workers,系统健康报告工作进程,
System Manager,系统管理员,
System Notification,系统通知,
System Notifications,系统通知,
System Page,系统页面,
System Settings,系统设置,
System managers are allowed by default,默认允许系统管理员,
Tab Break,选项卡分隔,
Table,表,
Table Break,表格分隔,
Table Fieldname,表字段名,
Table HTML,表格HTML,
Table MultiSelect,表格多选,
Tabloid,小报尺寸,
Tag,标签,
Tag Link,标签链接,
Target,目标,
Tax Category,税种,
Team Members,团队成员,
Team Members Heading,团队成员标题,
Team Members Subtitle,团队成员副标题,
Telemetry,遥测,
Template,模板,
Template File,模板文件,
Template Options,模板选项,
Template Warnings,模板警告,
Test Job ID,测试作业ID,
Text,文本,
Text Align,文本对齐,
Text Color,文字颜色,
Text Content,文本内容,
Text Editor,文本编辑器,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","从Google Cloud Console的 <a href=""https://console.cloud.google.com/apis/credentials"">
“API &amp; 服务” &gt; “凭据”
</a>获取的客户端 ID",
The application name will be used in the Login page.,应用名称将显示在登录页面,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","从Google Cloud Console的<a href=""https://console.cloud.google.com/apis/credentials"">
“API &amp; 服务” &gt; “凭据”
</a>中获取的浏览器API密钥",
"The document type selected is a child table, so the parent document type is required.",所选文档类型为子表，需指定父文档类型,
The name that will appear in Google Calendar,将在Google日历中显示的名称,
The next tour will start from where the user left off.,下次导览将从用户上次结束的位置开始,
The number of seconds until the request expires,请求有效秒数,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","从Google Cloud Console的<a href=""https://console.cloud.google.com/apis/credentials"">
“IAM &amp; 管理” &gt; “设置”
</a>中获取的项目编号",
The user from this field will be rewarded points,该字段用户将获得积分,
The webhook will be triggered if this expression is true,当表达式为真时触发Webhook,
Theme,主题,
Theme Configuration,主题配置,
Theme URL,主题URL,
These announcements will appear inside a dismissible alert below the Navbar.,这些公告将显示在导航栏下方可关闭的提示框中,
These settings are required if 'Custom' LDAP Directory is used,使用'自定义'LDAP目录时需配置以下设置,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,这些值将在交易中自动更新，并可用于限制该用户对包含这些值交易的权限,
Third Party Authentication,第三方认证,
This card will be available to all Users if this is set,设置后所有用户可见此卡片,
This chart will be available to all Users if this is set,设置后所有用户可见此图表,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","仅当定义的字段有值或规则成立时显示该字段（示例）：
myfield
eval:doc.myfield=='我的值'
eval:doc.age&gt;18",
This format is used if country specific format is not found,未找到国家特定格式时使用此格式,
This goes above the slideshow.,此内容显示在幻灯片上方,
This is an example Google SERP Preview.,此为Google搜索结果页面预览示例,
This is the number of the last created transaction with this prefix,使用此前缀的最后创建交易编号,
This will be shown in a modal after routing,路由后将在模态框中显示此内容,
This will be shown to the user in a dialog after routing to the report,路由到报表后将在对话框中向用户显示,
Thumbnail URL,缩略图URL,
Thursday,星期四,
Time,时间,
Time Format,时间格式,
Time Interval,时间间隔,
Time Series,时间序列,
Time Series Based On,基于时间序列,
Time Taken,耗时,
Time Window (Seconds),时间窗口（秒）,
Time Zone,时区,
Time Zones,时区列表,
Time format,时间格式,
Time in Queries,查询耗时,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,在服务器保留二维码图像的秒数。最小值：<strong>240</strong>,
Timed Out,超时,
Timeline,时间线,
Timeline DocType,时间线文档类型,
Timeline Field,时间线字段,
Timeline Links,时间线链接,
Timeline Name,时间线名称,
Timeout,超时,
Timeout (In Seconds),超时时间（秒）,
Timeseries,时间序列,
Timespan,时间跨度,
Timestamp,时间戳,
Title,标题,
Title Field,标题字段,
Title Prefix,标题前缀,
To,至,
To Date,至今,
To Date Field,截止日期字段,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","使用Jinja标签添加动态主题

<div><pre><code>新建{{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","使用Jinja标签添加动态主题

<div><pre><code>{{ doc.name }} 已交付</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","使用Jinja标签添加文档动态值

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To and CC,收件人与抄送,
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.",将日期范围起始点设为所选周期的起点。例如选择'年'周期时，报表将自当年1月1日起算,
To print output use <code>print(text)</code>,使用<code>print(text)</code>输出内容,
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","启用<a href=""/app/google-settings"">Google设置</a>以使用Google索引服务。",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","要使用 Slack 频道, 请添加 <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>。",
ToDo,待办事项,
Toggle Full Width,切换全宽模式,
Toggle Theme,切换主题,
Token,令牌,
Token Cache,令牌缓存,
Token Type,令牌类型,
Token URI,令牌URI,
Top,顶部,
Top Bar Item,顶部栏项目,
Top Bar Items,顶部栏项目列表,
Top Center,顶部居中,
Top Errors,高频错误,
Top Left,左上角,
Top Right,右上角,
Topic,主题,
Total Background Workers,后台工作进程总数,
Total Errors (last 1 day),错误总数（最近1天）,
Total Outgoing Emails,外发邮件总数,
Total Recipients,收件人总数,
Total Subscribers,订阅者总数,
Total Users,用户总数,
Total Views,总浏览次数,
Total Working Time,总工作时长,
Total number of emails to sync in initial sync process ,初始同步过程需同步的邮件总数,
Trace ID,追踪ID,
Traceback,回溯信息,
Track Changes,跟踪变更,
Track Email Status,跟踪邮件状态,
Track Field,跟踪字段,
Track Seen,跟踪已读状态,
Track Steps,跟踪步骤,
Track Views,跟踪浏览,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","跟踪邮件是否被收件人打开。
<br>
注意：发送给多个收件人时，只要1个收件人阅读即标记为“已打开”",
Track milestones for any document,跟踪任意文档的里程碑,
Transaction Hash,交易哈希,
Transaction Log,事务日志,
Transaction Log Report,事务日志报告,
Transition Rules,转换规则,
Transitions,状态转换,
Translatable,可翻译,
Translate Link Fields,翻译链接字段,
Translated Text,已翻译文本,
Translation,翻译,
Trash,回收站,
Tree,树状结构,
Tree structures are implemented using Nested Set,树形结构采用嵌套集模型实现,
Trigger Method,触发方法,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","在有效方法上触发，如""before_insert""、""after_update""等（取决于所选文档类型）",
Try a Naming Series,尝试命名规则,
Tuesday,星期二,
Two Factor Authentication,双因素认证,
Two Factor Authentication method,双因素认证方法,
Type,类型,
UI Tour,界面导览,
UID,唯一标识符,
UIDNEXT,下个UID,
UIDVALIDITY,UID有效性,
UNSEEN,未读,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","用户授权后接收授权码及错误响应的URI。通常为客户端应用暴露的REST端点。
<br>示例：http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,网址,
URL for documentation or help,文档或帮助链接,
URL to go to on clicking the slideshow image,点击轮播图片跳转的URL,
Unassign Condition,取消分配条件,
Unhandled Email,未处理邮件,
Unhandled Emails,未处理邮件列表,
Unique,唯一,
Unread,未读,
Unread Notification Sent,未读通知已发送,
Unshared,取消共享,
Unsubscribe Method,退订方法,
Unsubscribe Param,退订参数,
Unsubscribed,已退订,
Update,更新,
Update Amendment Naming,更新修订命名,
Update Existing Records,更新现有记录,
Update Field,更新字段,
Update Series Counter,更新序列计数器,
Update Series Number,更新序列号,
Update Settings,更新设置,
Update Value,更新值,
Updated,已更新,
Updates,更新内容,
Uploaded To Dropbox,已上传至Dropbox,
Uploaded To Google Drive,已上传至Google云盘,
Use % for any non empty value.,使用%表示任意非空值,
Use ASCII encoding for password,密码使用ASCII编码,
Use First Day of Period,使用周期首日,
Use HTML,使用HTML,
Use IMAP,使用IMAP,
Use Number Format from Currency,使用货币的数字格式,
Use POST,使用POST方法,
Use Report Chart,使用报表图表,
Use SSL,使用SSL,
Use STARTTLS,使用STARTTLS,
Use TLS,使用TLS,
Use different Email ID,使用不同邮箱,
Use this fieldname to generate title,使用此字段生成标题,
Used OAuth,已用OAuth,
User,用户,
User ,用户 ,
User Agent,用户代理,
User Cannot Create,用户无权创建,
User Cannot Search,用户无权搜索,
User Defaults,用户默认设置,
User Details,使用者详细资料,
User Document Type,用户文档类型,
User Email,用户邮箱,
User Emails,用户邮件列表,
User Field,用户字段,
User Group,用户组,
User Group Member,用户组成员,
User Group Members,用户组成员列表,
User ID,用户ID,
User ID Property,用户ID属性,
User ID of a Blogger,博主用户ID,
User Id,用户ID,
User Id Field,用户ID字段,
User Image,用户头像,
User Name,用户名,
User Permission,用户权限,
User Profile,用户档案,
User Role,用户角色,
User Select Document Type,用户选择文档类型,
User Social Login,用户社交登录,
User Tags,用户标签,
User Type,用户类型,
User Type Module,用户类型模块,
User can login using Email id or Mobile number,用户可通过邮箱或手机号登录,
User can login using Email id or User Name,用户可通过邮箱或用户名登录,
User must always select,用户必须始终选择,
Userinfo URI,用户信息URI,
Username,用户名,
Users,用户,
Users assigned to the reference document will get points.,分配到参考文档的用户将获得积分,
Utilization,利用率,
Utilization %,利用率百分比,
Valid,有效,
Validate Field,验证字段,
Validity,有效性,
Value,值,
Value Based On,基于值,
Value Change,价值变动,
Value Changed,值已变更,
Value To Be Set,待设定值,
Value from this field will be set as the due date in the ToDo,此字段值将设为待办事项的截止日期,
Value to Validate,待验证值,
Verdana,Verdana字体,
Verified,已验证,
Version,版本,
Video URL,视频URL,
View,查看,
View Log,查看日志,
View Properties (via Customize Form),查看属性（通过自定义表单）,
View Report,查看报表,
View Settings,视图设置,
View Switcher,视图切换器,
View Website,查看网站,
Viewed By,查看者,
Virtual,虚拟,
Visibility,可见性,
Visit,访问,
Visitor ID,访客ID,
Warehouse,仓库,
Warning,警告,
Warning: Updating counter may lead to document name conflicts if not done properly,警告：计数器更新不当可能导致文档名称冲突,
Watch Video,观看视频,
Web Form,网页表单,
Web Form Field,网页表单字段,
Web Form Fields,网页表单字段集,
Web Form List Column,网页表单列表列,
Web Page,网页,
Web Page Block,网页区块,
Web Page View,网页视图,
Web Template,网页模板,
Web Template Field,网页模板字段,
Web Template Values,网页模板值,
Web View,网页视图,
Webhook,网络钩子,
Webhook Data,网络钩子数据,
Webhook Header,网络钩子标头,
Webhook Headers,网络钩子标头集,
Webhook Request,网络钩子请求,
Webhook Request Log,网络钩子请求日志,
Webhook Secret,网络钩子密钥,
Webhook Security,网络钩子安全性,
Webhook Trigger,网络钩子触发器,
Webhook URL,网络钩子URL,
Website,网站,
Website Analytics,网站分析,
Website Manager,网站管理员,
Website Meta Tag,网站元标签,
Website Route Meta,网站路由元数据,
Website Route Redirect,网站路由重定向,
Website Script,网站脚本,
Website Search Field,网站搜索字段,
Website Settings,网站设置,
Website Sidebar,网站侧边栏,
Website Sidebar Item,网站侧边栏项,
Website Slideshow,网站幻灯片,
Website Slideshow Item,网站幻灯片项,
Website Theme,网站主题,
Website Theme Ignore App,网站主题忽略应用,
Website Theme Image,网站主题图像,
Website Theme image link,网站主题图像链接,
Websocket,Websocket协议,
Wednesday,星期三,
Weekdays,工作日,
Weekly,每周,
Weekly Long,周（长格式）,
Welcome Email Template,欢迎邮件模板,
Welcome URL,欢迎URL,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.",启用后访客可上传文件至系统。例如在招聘网页表单中无需登录即可收集用户文件,
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.",邮件发送文档时在沟通记录中存储PDF。警告：可能增加存储使用量,
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",强制使用网页图像采集功能上传文件。未勾选时，检测到移动端访问将默认使用原生相机,
Which view of the associated DocType should this shortcut take you to?,此快捷方式应跳转至关联文档类型的哪个视图？,
Width,宽度,
Wildcard Filter,通配符过滤器,
"Will add ""%"" before and after the query","将在查询前后添加""%""",
Will be used in url (usually first name).,将用于URL（通常为名字）,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,非活跃站点每天仅运行一次计划任务。设为0可避免自动禁用调度程序,
Worker Information,工作者信息,
Worker Name,工作者名称,
Workflow,工作流,
Workflow Action,工作流操作,
Workflow Action Master,工作流主操作,
Workflow Action Name,工作流操作名称,
Workflow Action Permitted Role,工作流操作许可角色,
Workflow Action is not created for optional states,未为可选状态创建工作流操作,
Workflow Builder,工作流构建器,
Workflow Builder ID,工作流构建器ID,
Workflow Data,工作流数据,
Workflow Document State,工作流文档状态,
Workflow Name,工作流名称,
Workflow State,工作流状态,
Workflow State Field,工作流状态字段,
Workflow Transition,工作流转换,
Workflow state represents the current state of a document.,工作流状态表示文档的当前状态,
Workspace,工作区,
Workspace Chart,工作区图表,
Workspace Custom Block,工作区自定义区块,
Workspace Link,工作区链接,
Workspace Manager,工作区管理员,
Workspace Number Card,工作区数字卡片,
Workspace Quick List,工作区快速列表,
Workspace Shortcut,工作区快捷方式,
Workspaces,工作区集,
Write,写入,
X Field,X字段,
XLSX,XLSX格式,
Y Axis,Y轴,
Y Field,Y字段,
Yahoo Mail,雅虎邮箱,
Yandex.Mail,Yandex邮箱,
Year,年,
Yearly,每年,
Yellow,黄色,
Yes,是,
You can set a high value here if multiple users will be logging in from the same network.,若多个用户从同一网络登录，可在此设置较高值,
Your organization name and address for the email footer.,用于邮件页脚的机构名称和地址,
Zero means send records updated at anytime,零值表示发送所有时间更新的记录,
_doctype,_文档类型,
_report,_报表,
adjust,调整,
after_insert,插入后,
align-center,居中对齐,
align-justify,两端对齐,
align-left,左对齐,
align-right,右对齐,
amend,修订,
arrow-down,下箭头,
arrow-left,左箭头,
arrow-right,右箭头,
